,P1,,,,,P2,,,,,,,,,,,P3,,,,,,,,,P4,,,,,,,,,P5,,,,,,,,,,,,,P6,,,,
" 22/12/2015 4:57:07 PM",2.590078,264.1711,2,2,1,264.7719,8.260895,477.416,2.470253,2,1,1,2,1,1,1,20.62232,2.230279,293.8349,1,2,1,1,2,1,0,192.7967,1.645725,278.4286,1,2,1,1,2,7.473597,174.4681,257.9787,9.920533,1.652012,1.210708,0.758954,0.3137431,2,1,263.2498,2.098485,199.4521,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:08 PM",2.624027,264.3281,2,2,1,264.7719,8.261536,477.3648,2.470509,2,1,1,2,1,1,1,20.5743,2.230279,294.0352,1,2,1,1,2,1,0,193.1556,1.645725,278.3517,1,2,1,1,2,7.473597,174.4937,257.9787,9.920533,1.65355,1.204048,0.7599782,0.3137431,2,1,263.0736,1.730048,199.2758,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:09 PM",2.647727,264.2103,2,2,1,264.7719,8.261536,477.2879,2.472816,2,1,1,2,1,1,1,20.5743,2.230279,294.0352,1,2,1,1,2,1,0,193.2581,1.645725,278.2364,1,2,1,1,2,7.473597,174.4937,258.0108,9.920533,1.655217,1.208018,0.7602343,0.3137431,2,1,263.0415,1.665972,199.2278,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:10 PM",2.660218,263.857,2,2,1,264.7719,8.261536,477.211,2.472816,2,1,1,2,1,1,1,20.5743,2.230279,294.4357,1,2,1,1,2,1,0,193.5401,1.645725,278.1979,1,2,1,1,2,7.473597,174.4937,258.3953,9.459113,1.656242,1.20392,0.7602343,0.3137431,2,1,263.0095,1.665972,199.2278,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:11 PM",2.660218,263.7785,2,2,1,264.7719,8.261536,477.0828,2.472816,2,1,1,2,1,1,1,20.60631,2.231944,294.8763,1,2,1,1,2,1,0,193.6939,1.647903,278.5824,1,2,1,1,2,7.473597,174.4937,258.3953,9.459113,1.65637,1.197515,0.7602343,0.3137431,2,1,262.8813,1.505783,199.1797,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:12 PM",2.645806,263.7785,2,2,1,264.7719,8.261536,476.9803,2.472816,2,1,1,2,1,1,1,20.65113,2.232201,294.8363,1,2,1,1,2,1,0,194.0272,1.648672,279.1207,1,2,1,1,2,7.473597,174.4937,258.3953,9.459113,1.65637,1.193672,0.7595941,0.3137431,2,1,262.8813,1.505783,199.1797,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:13 PM",2.630753,263.543,2,2,1,264.7719,8.261536,476.9803,2.472816,2,1,1,2,1,1,1,20.65113,2.232201,294.7962,1,2,1,1,2,1,0,194.1297,1.648672,278.9669,1,2,1,1,2,7.473597,174.2374,258.3953,9.459113,1.65637,1.193416,0.7592101,0.3137431,2,1,262.8813,1.425688,199.1797,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:14 PM",2.620824,262.8757,2,2,1,264.7719,8.261536,476.9803,2.472816,2,1,1,2,1,1,1,20.65113,2.232201,294.636,1,2,1,1,2,1,0,194.181,1.648672,279.313,1,2,1,1,2,7.473597,174.2374,258.3953,8.882338,1.65637,1.207762,0.7592101,0.3158569,2,1,262.8813,1.425688,199.1797,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:15 PM",2.620824,262.8757,2,2,1,264.7719,8.261536,476.9803,2.472816,2,1,1,2,1,1,1,20.65113,2.232201,294.636,1,2,1,1,2,1,0,194.181,1.648672,279.313,1,2,1,1,2,7.473597,174.2374,258.3953,8.882338,1.65637,1.207762,0.7592101,0.3158569,2,1,262.8813,1.425688,199.1797,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:16 PM",2.61538,262.9542,2,2,1,264.7719,8.261536,476.9034,2.472816,2,1,1,2,1,1,1,20.65113,2.232201,294.636,1,2,1,1,2,1,0,194.6424,1.648672,279.4668,1,2,1,1,2,7.473597,174.2374,258.3953,8.882338,1.65637,1.222877,0.758698,0.3158569,2,1,262.8813,1.425688,199.1797,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:17 PM",2.600327,263.4253,2,2,1,264.7719,8.261536,476.647,2.472816,2,1,1,2,1,1,1,20.65113,2.232201,294.9965,1,2,1,1,2,1,0,194.6424,1.648672,279.8898,1,2,1,1,2,7.473597,174.2374,258.3953,8.882338,1.65637,1.222877,0.7576737,0.3158569,2,1,262.8813,1.425688,199.0515,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:18 PM",2.572142,263.4645,2,2,1,264.7719,8.261536,476.647,2.47115,2,1,1,2,1,1,1,20.61592,2.232201,294.7562,1,2,1,1,2,1,0,195.2064,1.650082,279.1976,1,2,1,1,2,7.473597,174.2374,258.3953,8.882338,1.65637,1.217497,0.7576737,0.3158569,2,1,262.5609,1.361612,198.8913,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:19 PM",2.553246,263.6608,2,2,1,264.7719,8.261536,476.5188,2.46974,2,1,1,2,1,1,1,20.61592,2.232201,294.5959,1,2,1,1,2,1,0,195.2064,1.650082,279.1976,1,2,1,1,2,7.473597,174.2374,258.3953,8.882338,1.65637,1.201102,0.7576737,0.3158569,2,1,262.5609,1.361612,198.8913,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:20 PM",2.535951,264.1318,2,2,1,264.7719,8.261536,476.5188,2.469356,2,1,1,2,1,1,1,20.51668,2.232201,294.3957,1,2,1,1,2,1,0,195.2064,1.650851,279.1207,1,2,1,1,2,7.473597,174.2374,258.3953,8.574724,1.65637,1.199052,0.7576737,0.3158569,2,1,262.5609,1.361612,198.8753,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:21 PM",2.521218,264.1711,2,2,1,264.7719,8.261536,476.5188,2.469356,2,1,1,2,1,1,1,20.50707,2.232201,294.2355,1,2,1,1,2,1,0,195.2064,1.651748,279.1207,1,2,1,1,2,7.473597,174.2374,258.3953,8.574724,1.65637,1.204176,0.7576737,0.3153445,2,1,262.5609,1.361612,198.8753,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:22 PM",2.504244,264.3281,2,2,1,264.7719,8.261536,476.5188,2.468074,2,1,1,2,1,1,1,20.50707,2.232201,294.7962,1,2,1,1,2,1,0,195.6165,1.651748,279.5052,1,2,1,1,2,7.473597,174.1348,258.3953,8.574724,1.65637,1.213654,0.7576737,0.3134868,2,1,262.5609,1.361612,198.9714,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:23 PM",2.48823,264.1318,2,2,1,264.7719,8.261536,476.16,2.468074,2,1,1,2,1,1,1,20.50707,2.232201,294.7962,1,2,1,1,2,1,0,195.6165,1.651748,279.9667,1,2,1,1,2,7.473597,174.0067,258.3953,8.574724,1.65637,1.213654,0.7576737,0.3134868,2,1,262.5609,1.361612,198.9714,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:24 PM",2.468052,263.857,2,2,1,264.7719,8.261536,476.0831,2.467177,2,1,1,2,1,1,1,20.55189,2.232201,294.9564,1,2,1,1,2,1,0,195.6165,1.651748,280.2358,1,2,1,1,2,7.473597,174.0067,258.3953,8.113304,1.65637,1.213654,0.7572896,0.3134868,2,1,262.673,1.361612,199.0195,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:25 PM",2.459405,264.014,2,2,1,264.7719,8.261536,475.9036,2.467177,2,1,1,2,1,1,1,20.55509,2.232201,294.8363,1,2,1,1,2,1,0,195.8216,1.649441,280.7357,1,2,1,1,2,7.47616,174.0067,258.3953,8.113304,1.65637,1.206738,0.7558813,0.3134868,2,1,262.673,1.361612,199.0195,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:26 PM",2.444992,264.5243,2,2,1,264.7719,8.261536,475.6985,2.467177,2,1,1,2,1,1,1,20.55509,2.231176,295.0766,1,2,1,1,2,1,0,195.9498,1.649441,281.0433,1,2,1,1,2,7.47616,174.0067,258.6516,8.113304,1.65637,1.204176,0.7551132,0.3134868,2,1,262.673,1.409669,199.2117,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:27 PM",2.433462,263.9355,2,2,1,264.7719,8.261536,475.6985,2.469228,2,1,1,2,1,1,1,20.55509,2.230535,294.9965,1,2,1,1,2,1,0,196.2061,1.649441,281.4278,1,2,1,1,2,7.47616,174.0067,258.6516,8.113304,1.65637,1.206866,0.7531927,0.3134868,2,1,262.673,1.425688,199.2117,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:28 PM",2.428658,263.7785,2,2,1,264.7719,8.262497,475.6985,2.469228,2,1,1,2,1,1,1,20.55509,2.227717,295.2769,1,2,1,1,2,1,0,196.2061,1.649441,281.4663,1,2,1,1,2,7.474237,173.8272,258.6516,8.113304,1.65637,1.214167,0.7531927,0.3150242,2,1,262.8973,1.425688,199.4521,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:29 PM",2.428658,263.7785,2,2,1,264.7719,8.262497,475.6985,2.469228,2,1,1,2,1,1,1,20.55509,2.227717,295.2769,1,2,1,1,2,1,0,196.2061,1.649441,281.4663,1,2,1,1,2,7.474237,173.8272,258.6516,8.113304,1.65637,1.214167,0.7531927,0.3150242,2,1,262.8973,1.425688,199.4521,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:30 PM",2.43026,263.7393,2,2,1,264.7719,8.262497,475.6985,2.469228,2,1,1,2,1,1,1,20.55509,2.227717,295.2769,1,2,1,1,2,1,0,196.2061,1.649441,281.4278,1,2,1,1,2,7.472635,173.8272,258.6516,8.113304,1.65637,1.202639,0.7531927,0.3156647,2,1,262.8973,1.425688,199.4521,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:31 PM",2.497838,263.7393,2,2,1,264.7719,8.263138,475.4935,2.470637,2,1,1,2,1,1,1,20.55509,2.227717,295.2368,1,2,1,1,2,1,0,196.6163,1.648288,281.5047,1,2,1,1,2,7.472635,173.8272,258.6516,8.113304,1.65637,1.184706,0.7526806,0.315985,2,1,262.8973,1.425688,199.5161,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:32 PM",2.543317,263.7393,2,2,1,264.7719,8.263138,475.314,2.470637,2,1,1,2,1,1,1,20.55509,2.227717,295.6373,1,2,1,1,2,1,0,196.6932,1.648288,281.8893,1,2,1,1,2,7.472635,173.8272,258.6516,8.113304,1.65637,1.174843,0.7521685,0.315985,2,1,262.8973,1.457726,199.5161,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:33 PM",2.580149,263.4645,2,2,1,264.7719,8.263138,475.314,2.470637,2,1,1,2,1,1,1,20.59671,2.227717,295.2368,1,2,1,1,2,1,0,197.1033,1.6488,281.7739,1,2,1,1,2,7.472635,173.8272,258.6516,7.844142,1.658677,1.174459,0.7521685,0.315985,2,1,262.8973,1.457726,199.5161,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:34 PM",2.613778,263.857,2,2,1,264.7719,8.263138,475.314,2.468971,2,1,1,2,1,1,1,20.63832,2.227717,295.4371,1,2,1,1,2,1,0,197.3596,1.650466,281.8893,1,2,1,1,2,7.475199,173.8272,258.6516,7.844142,1.658805,1.192776,0.7521685,0.315985,2,1,262.8172,1.457726,199.5161,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:35 PM",2.644525,264.1711,2,2,1,264.7719,8.263138,475.314,2.468971,2,1,1,2,1,1,1,20.63832,2.230279,295.9578,1,2,1,1,2,1,0,197.6673,1.650466,281.4278,1,2,1,1,2,7.475199,173.9554,258.6516,7.844142,1.658805,1.203535,0.7521685,0.315985,2,1,262.673,1.457726,199.5161,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:36 PM",2.663421,264.3281,2,2,1,264.7719,8.263138,475.1602,2.468971,2,1,1,2,1,1,1,20.66714,2.230279,295.8777,1,2,1,1,2,1,0,198.0005,1.650466,281.4278,1,2,1,1,2,7.475199,173.9554,258.7798,7.844142,1.658805,1.213142,0.7521685,0.315985,2,1,262.5609,1.361612,199.5161,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:37 PM",2.668866,263.9355,2,2,1,264.7719,8.263138,475.1602,2.468074,2,1,1,2,1,1,1,20.63512,2.230279,295.4771,1,2,1,1,2,1,0,198.0005,1.650466,281.5047,1,2,1,1,2,7.475199,173.9554,258.7798,7.844142,1.658805,1.213526,0.7521685,0.3137431,2,1,262.5609,1.361612,199.5161,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:38 PM",2.648368,263.9355,2,2,1,264.7719,8.263138,475.032,2.467946,2,1,1,2,1,1,1,20.59031,2.230279,295.5573,1,2,1,1,2,1,0,198.5132,1.650466,281.274,1,2,1,1,2,7.475199,173.9554,258.7798,7.844142,1.656883,1.213526,0.7521685,0.3137431,2,1,262.5609,1.361612,199.2598,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:39 PM",2.625308,264.014,2,2,1,264.7719,8.263138,475.032,2.467946,2,1,1,2,1,1,1,20.5711,2.230279,295.357,1,2,1,1,2,1,0,198.6414,1.650466,280.7357,1,2,1,1,2,7.475199,173.9554,258.7798,7.844142,1.656498,1.213526,0.7521685,0.3155366,2,1,262.5609,1.361612,199.2598,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:40 PM",2.614419,264.3281,2,2,1,264.7719,8.263138,475.032,2.467946,2,1,1,2,1,1,1,20.5711,2.230535,294.9564,1,2,1,1,2,1,0,199.0515,1.650466,280.505,1,2,1,1,2,7.475199,173.9554,258.7798,7.844142,1.656498,1.206738,0.7521685,0.3158569,2,1,262.4808,1.361612,199.2598,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:41 PM",2.609935,264.6028,2,2,1,264.7719,8.263138,475.032,2.468074,2,1,1,2,1,1,1,20.61912,2.230535,294.5959,1,2,1,1,2,1,0,199.1284,1.650466,280.505,1,2,1,1,2,7.473917,173.9554,258.7798,7.344271,1.656498,1.203407,0.7534488,0.3158569,2,1,262.2565,1.361612,199.1316,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:42 PM",2.602889,264.9169,2,2,1,264.7719,8.263138,474.7757,2.46974,2,1,1,2,1,1,1,20.64793,2.228101,294.3556,1,2,1,1,2,1,0,199.3079,1.648928,280.3512,1,2,1,1,2,7.473917,173.9554,258.7798,7.344271,1.656498,1.203407,0.7534488,0.3158569,2,1,262.2565,1.361612,199.0355,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:43 PM",2.579509,265.0346,2,2,1,264.7719,8.263138,474.7757,2.470637,2,1,1,2,1,1,1,20.66393,2.228101,293.9551,1,2,1,1,2,1,0,199.436,1.648928,279.8898,1,2,1,1,2,7.473917,173.8272,258.7798,7.613432,1.656498,1.203407,0.7534488,0.3158569,2,1,262.2565,1.361612,198.9554,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:44 PM",2.561893,265.1524,2,2,1,264.7719,8.263138,474.7757,2.470637,2,1,1,2,1,1,1,20.66393,2.228101,294.2755,1,2,1,1,2,1,0,199.6924,1.648928,280.0436,1,2,1,1,2,7.473917,173.8272,258.7798,7.613432,1.656498,1.211989,0.7534488,0.3158569,2,1,262.2565,1.489764,198.9554,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:45 PM",2.543958,264.5243,2,2,1,264.868,8.263138,474.4168,2.470637,2,1,1,2,1,1,1,20.66393,2.228101,294.3556,1,2,1,1,2,1,0,199.9231,1.648928,279.4668,1,2,1,1,2,7.473917,173.8272,258.7798,7.613432,1.656498,1.214167,0.7521685,0.3158569,2,1,262.2565,1.489764,198.9554,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:46 PM",2.529225,264.3281,2,2,1,264.868,8.263138,474.4168,2.470637,2,1,1,2,1,1,1,20.66393,2.228101,294.1954,1,2,1,1,2,1,0,200.0256,1.649441,278.6209,1,2,1,1,2,7.473917,173.8272,258.7798,7.613432,1.659575,1.223133,0.7520404,0.3158569,2,1,262.2565,1.489764,199.2117,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:47 PM",2.51129,263.7393,2,2,1,264.868,8.263779,474.4168,2.468715,2,1,1,2,1,1,1,20.69595,2.228101,293.8349,1,2,1,1,2,1,0,200.2307,1.650466,278.1595,1,2,1,1,2,7.473917,173.8272,258.7798,7.613432,1.659575,1.223774,0.7520404,0.3151523,2,1,262.2565,1.489764,199.2117,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:48 PM",2.495276,263.1505,2,2,1,264.868,8.26474,474.1092,2.466536,2,1,1,2,1,1,1,20.69595,2.228101,293.7548,1,2,1,1,2,1,0,200.4102,1.650466,277.5442,1,2,1,1,2,7.473917,173.8272,258.8439,7.613432,1.660728,1.241066,0.7520404,0.3135509,2,1,262.2565,1.489764,199.2117,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:49 PM",2.481824,262.3654,2,2,1,264.868,8.26474,474.1092,2.466152,2,1,1,2,1,1,1,20.69595,2.22951,294.0352,1,2,1,1,2,1,0,200.564,1.650466,277.3904,1,2,1,1,2,7.473917,173.8272,258.8439,7.613432,1.660856,1.23543,0.7520404,0.3135509,2,1,262.3206,1.489764,199.2117,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:50 PM",2.464849,261.3841,2,2,1,264.868,8.26506,474.1092,2.466152,2,1,1,2,1,1,1,20.69595,2.22951,293.9551,1,2,1,1,2,1,0,200.8203,1.650466,277.2751,1,2,1,1,2,7.473917,174.0067,258.8439,7.613432,1.663163,1.216216,0.7507602,0.3135509,2,1,262.3206,1.489764,199.2117,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:51 PM",2.455562,260.8738,2,2,1,264.868,8.26506,474.1092,2.466152,2,1,1,2,1,1,1,20.66393,2.231304,294.0753,1,2,1,1,2,1,0,200.8203,1.651363,277.3904,1,2,1,1,2,7.473917,174.0067,258.8439,7.613432,1.663163,1.213526,0.7507602,0.3135509,2,1,262.3526,1.489764,199.2117,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:52 PM",2.437946,260.8346,2,2,1,264.868,8.26506,474.0067,2.468459,2,1,1,2,1,1,1,20.66393,2.232201,293.875,1,2,1,1,2,1,0,201.1792,1.651363,277.7749,1,2,1,1,2,7.473917,174.0067,258.8439,7.613432,1.660856,1.19252,0.7516564,0.3135509,2,1,262.3526,1.489764,199.2117,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:53 PM",2.43058,260.7953,2,2,1,264.868,8.26506,473.8785,2.469612,2,1,1,2,1,1,1,20.66393,2.232713,293.4344,1,2,1,1,2,1,0,201.1792,1.651363,278.0441,1,2,1,1,2,7.474237,174.0067,258.8439,7.613432,1.660856,1.184194,0.7521685,0.3135509,2,1,262.3526,1.489764,199.2117,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:54 PM",2.428979,261.2664,2,2,1,264.868,8.26506,473.6222,2.467818,2,1,1,2,1,1,1,20.66393,2.232713,293.4344,1,2,1,1,2,1,0,201.3843,1.651363,278.7362,1,2,1,1,2,7.476801,174.0067,258.8439,7.613432,1.660856,1.191879,0.7521685,0.3135509,2,1,262.3526,1.489764,199.2117,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:55 PM",2.428979,261.5804,2,2,1,264.868,8.26506,473.6222,2.46769,2,1,1,2,1,1,1,20.66393,2.232713,293.6346,1,2,1,1,2,1,0,201.5637,1.651363,278.5055,1,2,1,1,2,7.476801,174.0067,258.8439,7.613432,1.660856,1.19521,0.7521685,0.3135509,2,1,262.2725,1.361612,199.2117,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:56 PM",2.46517,262.1692,2,2,1,264.868,8.26506,473.6222,2.470381,2,1,1,2,1,1,1,20.66393,2.232713,293.2341,1,2,1,1,2,1,0,201.8201,1.652645,279.1592,1,2,1,1,2,7.476801,174.2887,258.8439,7.613432,1.660856,1.204048,0.7521685,0.3152163,2,1,262.1283,1.361612,199.2117,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:57 PM",2.505204,262.601,2,2,1,264.868,8.26506,473.6222,2.470381,2,1,1,2,1,1,1,20.66393,2.232713,293.154,1,2,1,1,2,1,0,201.8201,1.653157,279.5437,1,2,1,1,2,7.476801,174.2887,258.8439,7.498077,1.660856,1.205329,0.7521685,0.3156647,2,1,262.1283,1.457726,199.2117,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:58 PM",2.561893,263.1505,2,2,1,264.868,8.26506,473.5196,2.470381,2,1,1,2,1,1,1,20.66393,2.232713,293.0338,1,2,1,1,2,1,0,202.2558,1.654311,280.4666,1,2,1,1,2,7.476801,174.2887,258.8439,7.421174,1.660856,1.213654,0.7535768,0.3158569,2,1,262.1283,1.457726,199.0996,0.0001281517,1,1,1,Normal
" 22/12/2015 4:57:59 PM",2.596804,263.4253,2,2,1,264.868,8.26506,473.3145,2.470381,2,1,1,2,1,1,1,20.66393,2.230535,292.9938,1,2,1,1,2,1,0,202.2558,1.654311,281.0049,1,2,1,1,2,7.476801,174.2887,258.8439,7.421174,1.660856,1.213654,0.7539609,0.314896,2,1,262.1283,1.457726,199.0996,0.0001281517,1,1,1,Normal
" 22/12/2015 4:58:00 PM",2.634917,263.4645,2,2,1,264.868,8.26506,473.3145,2.468074,2,1,1,2,1,1,1,20.64793,2.230535,292.9537,1,2,1,1,2,1,0,202.5891,1.654311,281.1971,1,2,1,1,2,7.476801,174.2887,258.8439,7.421174,1.660856,1.207122,0.7525526,0.314896,2,1,262.1283,1.457726,199.0996,0.0001281517,1,1,1,Normal
" 22/12/2015 4:58:01 PM",2.647727,263.5823,2,2,1,264.868,8.26506,473.1864,2.468074,2,1,1,2,1,1,1,20.62872,2.230535,292.5532,1,2,1,1,2,1,0,202.5891,1.654311,281.697,1,2,1,1,2,7.476801,174.2887,258.8439,7.421174,1.662138,1.209427,0.7515284,0.314896,2,1,262.3206,1.457726,199.0996,0.0001281517,1,1,1,Normal
" 22/12/2015 4:58:02 PM",2.657656,263.9355,2,2,1,264.868,8.26506,473.1351,2.46769,2,1,1,2,1,1,1,20.60631,2.230535,292.8336,1,2,1,1,2,1,0,202.7685,1.656617,282.0815,1,2,1,1,2,7.476801,174.2887,258.8439,7.421174,1.662651,1.204816,0.7515284,0.314896,2,1,262.3206,1.457726,199.2598,0.0001281517,1,1,1,Normal
" 22/12/2015 4:58:03 PM",2.657656,263.9748,2,2,1,264.868,8.26506,473.1095,2.466408,2,1,1,2,1,1,1,20.60631,2.230535,292.4731,1,2,1,1,2,1,0,203.0505,1.656617,281.6585,1,2,1,1,2,7.476801,174.2887,259.0041,7.421174,1.662651,1.203407,0.7515284,0.3150242,2,1,262.3206,1.457726,199.2598,0.0001281517,1,1,1,Normal
" 22/12/2015 4:58:04 PM",2.649009,263.8178,2,2,1,264.868,8.26506,472.93,2.465511,2,1,1,2,1,1,1,20.62872,2.230535,292.3529,1,2,1,1,2,1,0,203.0505,1.656874,282.1969,1,2,1,1,2,7.480646,174.2887,259.1323,7.421174,1.662651,1.203407,0.7516564,0.314832,2,1,262.3206,1.457726,199.2598,0.0001281517,1,1,1,Normal
" 22/12/2015 4:58:05 PM",2.630433,264.1318,2,2,1,264.868,8.26506,472.8531,2.465511,2,1,1,2,1,1,1,20.67674,2.230535,292.9537,1,2,1,1,2,1,0,203.3837,1.656874,282.4276,1,2,1,1,2,7.480646,174.545,259.1323,7.421174,1.662651,1.203407,0.7531927,0.3137431,2,1,262.3206,1.457726,199.2598,0.0001281517,1,1,1,Normal
" 22/12/2015 4:58:06 PM",2.624027,264.3673,2,2,1,264.868,8.26506,472.5968,2.469356,2,1,1,2,1,1,1,20.67674,2.23156,293.1941,1,2,1,1,2,1,0,203.5376,1.656874,282.6198,1,2,1,1,2,7.480646,174.545,259.1323,7.421174,1.662651,1.203407,0.7531927,0.3137431,2,1,262.1123,1.457726,199.2598,0.0001281517,1,1,1,Normal
" 22/12/2015 4:58:07 PM",2.614419,264.9169,2,2,1,264.868,8.26506,472.5968,2.469356,2,1,1,2,1,1,1,20.69595,2.233354,293.3543,1,2,1,1,2,1,0,203.8195,1.656874,283.0044,1,2,1,1,2,7.480646,174.545,259.1323,7.613432,1.663548,1.203407,0.7519125,0.3147039,2,1,262.0802,1.457726,199.0195,0.0001281517,1,1,1,Normal
" 22/12/2015 4:58:08 PM",2.593281,264.7206,2,2,1,264.868,8.26506,472.5968,2.469356,2,1,1,2,1,1,1,20.69595,2.233354,293.2341,1,2,1,1,2,1,0,203.8195,1.656874,283.0044,1,2,1,1,2,7.477762,174.545,259.1323,7.613432,1.663548,1.203407,0.7519125,0.3161131,2,1,261.9681,1.457726,198.9714,0.0001281517,1,1,1,Normal
" 22/12/2015 4:58:09 PM",2.572142,264.9561,2,2,1,264.868,8.26506,472.5968,2.469356,2,1,1,2,1,1,1,20.69595,2.233354,292.7535,1,2,1,1,2,1,0,203.9477,1.656874,283.6196,1,2,1,1,2,7.477762,174.545,258.972,7.613432,1.663548,1.207378,0.7535768,0.3161131,2,1,261.8559,1.457726,198.9714,0.0001281517,1,1,1,Normal
" 22/12/2015 4:58:10 PM",2.555488,264.7599,2,2,1,264.868,8.26506,472.5968,2.469356,2,1,1,2,1,1,1,20.72476,2.233354,292.6734,1,2,1,1,2,1,0,203.9477,1.656874,283.7734,1,2,1,1,2,7.477762,174.545,258.8118,7.613432,1.662651,1.212502,0.7535768,0.3161131,2,1,261.8559,1.457726,198.9714,0.0001281517,1,1,1,Normal
" 22/12/2015 4:58:11 PM",2.539474,265.1131,2,2,1,264.868,8.26506,472.5968,2.468074,2,1,1,2,1,1,1,20.72476,2.233354,292.5933,1,2,1,1,2,1,0,204.3322,1.654567,284.0041,1,2,1,1,2,7.477762,174.545,258.8118,7.536529,1.662266,1.208531,0.7535768,0.3161131,2,1,261.8559,1.457726,198.9714,0.0001281517,1,1,1,Normal
" 22/12/2015 4:58:12 PM",2.521218,265.7412,2,2,1,264.868,8.26506,472.3404,2.468074,2,1,1,2,1,1,1,20.74076,2.233354,292.2328,1,2,1,1,2,1,0,204.6911,1.653926,284.1194,1,2,1,1,2,7.481928,174.8526,258.8118,7.421174,1.662266,1.213526,0.7535768,0.3161131,2,1,261.8559,1.457726,198.9714,0.0001281517,1,1,1,Normal
" 22/12/2015 4:58:13 PM",2.507446,266.1729,2,2,1,264.868,8.26506,472.3404,2.468074,2,1,1,2,1,1,1,20.74076,2.233354,292.1927,1,2,1,1,2,1,0,204.6911,1.653926,284.3502,1,2,1,1,2,7.481928,174.8526,258.8118,7.421174,1.662266,1.209427,0.7535768,0.3161131,2,1,261.8559,1.457726,198.9714,0.0001281517,1,1,1,Normal
" 22/12/2015 4:58:14 PM",2.492073,266.487,2,2,1,264.868,8.26506,472.3404,2.468074,2,1,1,2,1,1,1,20.74076,2.233354,291.8322,1,2,1,1,2,1,0,204.6911,1.653926,284.3502,1,2,1,1,2,7.481928,174.8526,258.94,7.421174,1.662266,1.218266,0.7535768,0.3153445,2,1,261.8559,1.457726,198.9714,0.0001281517,1,1,1,Normal
" 22/12/2015 4:58:15 PM",2.477661,266.5655,2,2,1,264.868,8.26506,472.3404,2.465767,2,1,1,2,1,1,1,20.74076,2.23156,291.5118,1,2,1,1,2,1,0,205.0756,1.655336,284.4655,1,2,1,1,2,7.481928,174.8526,259.0361,7.421174,1.662522,1.229922,0.7535768,0.3153445,2,1,261.8559,1.457726,198.8913,0.0001281517,1,1,1,Normal
" 22/12/2015 4:58:16 PM",2.461647,267.1543,2,2,1,264.868,8.26506,472.0841,2.46487,2,1,1,2,1,1,1,20.70235,2.23156,291.4317,1,2,1,1,2,1,0,205.1525,1.655336,284.7731,1,2,1,1,2,7.481928,174.8526,259.0361,7.421174,1.664573,1.227232,0.7520404,0.3154085,2,1,261.7598,1.457726,198.8913,0.0001281517,1,1,1,Normal
